Id,SalePrice
1738,218839.80019096704
1739,272014.7792982969
1740,208486.22042722357
1741,186518.9878173986
1742,173206.4266141035
1743,175945.85781277786
1744,307842.7992485885
1745,219515.751923439
1746,200166.94743121404
1747,215645.83915413864
1748,218596.10175897137
1749,150821.8803626443
1750,131897.44270418066
1751,235067.04222679627
1752,121451.86379985213
1753,148536.14251522603
1754,208918.4587128302
1755,163047.21114311146
1756,130015.84641470452
1757,120328.93248551122
1758,144284.76650019118
1759,164826.21413033846
1760,162517.68012458854
1761,141301.78428531194
1762,175537.84816907407
1763,177463.13053474098
1764,121357.9607351944
1765,154403.7839869172
1766,179477.91992116108
1767,212800.33387059742
1768,143513.60421767968
1769,178335.19640043896
1770,144133.40595549392
1771,130441.84357955001
1772,132492.3209986766
1773,135550.23775860056
1774,136256.18220568597
1775,140414.40741227567
1776,122536.92933905695
1777,113675.35392110184
1778,136542.87684192476
1779,116714.2023951174
1780,183951.6690966174
1781,129135.42924853213
1782,95469.5792238424
1783,137829.15799831907
1784,101578.92812622637
1785,119051.65030220238
1786,153563.08703122858
1787,162404.81239540302
1788,57243.31615356816
1789,98419.64854490675
1790,79734.32087301523
1791,169312.62717685313
1792,150282.01006284266
1793,134505.54208160285
1794,145693.71518154256
1795,134568.737134828
1796,124412.52290703726
1797,111350.10892408085
1798,127041.6273660914
1799,112023.17609181392
1800,129500.2218824787
1801,123231.29068826555
1802,144012.14662478524
1803,150592.17408928706
1804,141678.39598763318
1805,139671.02430137483
1806,114503.41847558366
1807,137558.12227537256
1808,124974.65600415217
1809,116509.70286500099
1810,149870.94296850282
1811,94938.18678106862
1812,94794.73565911688
1813,121262.4623930963
1814,96677.68322472747
1815,53571.81351995154
1816,92499.16997487491
1817,104508.75799566919
1818,134634.03143290497
1819,127428.59155858596
1820,53655.83026529864
1821,111198.52500412872
1822,147831.8791164813
1823,42225.509742855276
1824,131426.2100620569
1825,132553.6970646566
1826,100601.44356356197
1827,107273.73589949275
1828,136028.67687463312
1829,113668.03682985622
1830,134812.9003311346
1831,165562.87817197625
1832,83196.06075896045
1833,143425.7415108872
1834,126515.93461229156
1835,144447.6874844695
1836,126099.47239501339
1837,89265.62036018494
1838,126311.25442041834
1839,84718.39466350946
1840,153685.13654866867
1841,135734.30425184732
1842,80114.1236167577
1843,133339.10918595444
1844,135819.0939878722
1845,139233.99340027943
1846,153072.5321518933
1847,151585.66333593088
1848,56829.36833494414
1849,115314.20064203037
1850,122245.60465482902
1851,155756.53243236977
1852,128401.62913853342
1853,129840.57558885991
1854,179935.14135518507
1855,141867.1515886113
1856,223758.20448290367
1857,154522.50431356468
1858,140389.91736442022
1859,129185.89308905105
1860,144626.2611291685
1861,129147.16939541748
1862,329388.3330017837
1863,319528.1739243559
1864,319528.1739243559
1865,338038.4994069049
1866,333689.939851057
1867,244381.67869832402
1868,295782.49344663153
1869,196986.81618555824
1870,236162.23548853435
1871,258858.0257044881
1872,170374.6532917745
1873,235145.748838342
1874,144135.46401810375
1875,201119.53878894175
1876,189738.46152306753
1877,207518.20864397188
1878,206638.60109433893
1879,130799.18690873004
1880,138740.32179239526
1881,240128.43172802796
1882,256116.21618900343
1883,189776.89511778968
1884,203709.31433828984
1885,258962.05271238173
1886,307354.5090661518
1887,200766.16518798558
1888,282625.3680082387
1889,154791.9330842302
1890,117940.14999954404
1891,133284.96675618252
1892,106196.45985089996
1893,123912.21720266882
1894,126902.65641199233
1895,142387.345444955
1896,127671.37950626161
1897,114831.3009792224
1898,112170.0483153181
1899,150851.97254436533
1900,156059.77444072222
1901,162824.45198873436
1902,142344.41816119844
1903,213766.9450688632
1904,151882.71719744723
1905,190587.57332728262
1906,159193.92933600093
1907,197109.04860276636
1908,113037.2107114254
1909,136357.70698743378
1910,122213.98207855098
1911,213118.90706548956
1912,313768.64893529
1913,149954.8353731522
1914,51183.413992726724
1915,307906.1777519876
1916,63142.170975313
1917,274776.1951992548
1918,140148.22953313927
1919,161201.87638260704
1920,140699.32432535742
1921,430507.1538994255
1922,335255.35948670673
1923,212507.2782994889
1924,221755.4877867438
1925,200890.3003167034
1926,396820.84154177597
1927,138404.2700320388
1928,155114.50512982556
1929,123033.22143992924
1930,129736.58015059658
1931,140500.4709298841
1932,139774.45810334926
1933,174259.20122400543
1934,182328.9363279206
1935,169035.7175096704
1936,188568.1290324921
1937,184600.09999304125
1938,166251.05225531032
1939,246107.41309307714
1940,190108.96017573887
1941,174760.51452075236
1942,187891.49717803748
1943,194473.1714812763
1944,347275.4778866846
1945,386379.3098956537
1946,139582.8903808736
1947,300393.6876748854
1948,178509.7263828927
1949,238365.3535127334
1950,187031.845815216
1951,258960.1305226798
1952,211509.2954532755
1953,165567.8835774535
1954,184270.30474575952
1955,133394.47583081308
1956,282237.35451369046
1957,154352.9561463117
1958,331494.86092210235
1959,136951.51295258763
1960,114844.42603756409
1961,121303.73607502892
1962,95487.20289270491
1963,101206.3688510998
1964,110457.512340086
1965,146754.73026225116
1966,150835.48051087576
1967,281579.9187198799
1968,422268.4250329855
1969,401594.87544042827
1970,436357.5621143628
1971,445394.92242554075
1972,394012.29649017856
1973,252464.52704623598
1974,328114.4295220656
1975,410362.72106947936
1976,280250.90892646206
1977,360824.5809879876
1978,365536.40815891634
1979,337339.6611813403
1980,196576.06103663077
1981,348435.6851488969
1982,219457.67710624004
1983,205539.08224232483
1984,168248.15941581267
1985,218759.59803297167
1986,215112.398958712
1987,180535.20799255458
1988,177241.56951078534
1989,188488.82536540672
1990,211056.2468901052
1991,223887.36956957245
1992,210373.09605964535
1993,167902.00593545096
1994,241939.73539817816
1995,188623.4779907296
1996,255176.69064352868
1997,320388.5534134372
1998,348421.688953967
1999,253799.17644049478
2000,311142.7102535564
2001,251735.00513840764
2002,246489.4697705506
2003,264666.4830624181
2004,263229.6918149952
2005,223076.59501239177
2006,223752.68327930995
2007,252411.77280009683
2008,215150.40352856298
2009,188450.60082259617
2010,199485.8534062313
2011,143720.7420855846
2012,181165.07355211084
2013,180100.22639935446
2014,181642.42739034173
2015,208749.90292266593
2016,187322.28459873662
2017,195546.42878799245
2018,125747.99813979096
2019,133495.50893693074
2020,109058.48813601331
2021,111707.04870002547
2022,176028.5980432647
2023,142021.54745652288
2024,232664.65873167766
2025,347866.01197821053
2026,177213.23850088433
2027,148418.21958340576
2028,154209.7919782516
2029,171217.6762756899
2030,277034.6338493557
2031,235075.39020023815
2032,252697.88316661795
2033,270805.5131496209
2034,163025.25762810098
2035,212283.78104474366
2036,193677.9362469001
2037,195108.04576150278
2038,284249.61089796224
2039,227568.69701900292
2040,286739.1598350559
2041,280577.58793920773
2042,203335.90683121682
2043,166851.48310061384
2044,174571.54994130952
2045,218198.1319388395
2046,138906.54755466006
2047,147980.3301526094
2048,138656.7913700268
2049,135822.5593689228
2050,185707.2392338963
2051,111796.07381842812
2052,131549.11751641904
2053,146408.50571353763
2054,77362.54891425138
2055,162724.21554602636
2056,138117.5004240257
2057,117526.7085753364
2058,223198.38754496086
2059,134443.29442775628
2060,163742.00660348675
2061,183102.21963031538
2062,135028.64941698688
2063,112365.52100949256
2064,139821.97350632047
2065,122101.18419277003
2066,160223.60646498605
2067,115329.62501587818
2068,144702.43765251056
2069,85264.59897707583
2070,113113.49049418891
2071,91444.99952761445
2072,127856.3346903823
2073,141909.40162678997
2074,192617.23152003688
2075,150221.6790277689
2076,126691.83437872662
2077,151247.34836080106
2078,129871.4369258846
2079,131852.94407668588
2080,121534.89311393637
2081,130614.318353224
2082,130785.60964307142
2083,150124.2540502972
2084,115570.42946309509
2085,122301.66962811886
2086,111941.50188125063
2087,125167.89239609627
2088,100817.88947288578
2089,77426.31121727414
2090,127597.34493220577
2091,116506.82396006177
2092,124329.11430752053
2093,118815.44009092951
2094,125228.53134204751
2095,139835.23234298936
2096,77953.10732792014
2097,90610.85522971586
2098,147203.65472550748
2099,54830.05696679059
2100,85013.24537013806
2101,120634.00318561961
2102,129900.76013785071
2103,105215.42884611663
2104,133054.75173325365
2105,122347.8667938992
2106,72964.9941920222
2107,221562.98040479998
2108,114590.40540635036
2109,111324.60510735393
2110,132013.70728849457
2111,146669.62461174352
2112,138303.30020124477
2113,118697.21095139353
2114,115067.72992525235
2115,158196.2213132527
2116,124294.24958490513
2117,152962.1986139585
2118,120139.66794762832
2119,101688.01712051724
2120,114955.0677480711
2121,92940.53304950355
2122,104593.24338607094
2123,86508.30984961272
2124,175353.0712847086
2125,136646.69042359217
2126,145436.4692884788
2127,156143.6793632365
2128,122542.75891466578
2129,104715.04098522908
2130,138894.47998281254
2131,153023.72296818192
2132,118097.88290960957
2133,122427.70564457274
2134,121594.53752633746
2135,100810.45518087219
2136,75176.52744959004
2137,114178.51838876316
2138,132240.5371514045
2139,152330.17091924459
2140,141751.58071851888
2141,144102.95325634303
2142,124544.42288910275
2143,145048.7784177619
2144,126544.07560939949
2145,137080.46730397484
2146,159437.96107514744
2147,142132.9528574979
2148,129194.70576990113
2149,140143.42090961593
2150,229541.44236469275
2151,113077.03084372293
2152,168257.8668918484
2153,164462.4690224107
2154,105350.30098709642
2155,133884.42762570077
2156,265544.79908493307
2157,232463.07310732268
2158,229980.6844660766
2159,203626.6822827828
2160,172867.53940993786
2161,245479.004635229
2162,356649.93089695834
2163,336493.57060925686
2164,263730.27670526854
2165,192257.40926831012
2166,148678.73886074696
2167,221177.4644531588
2168,197877.11979769578
2169,199199.9507274328
2170,222107.56947252003
2171,152493.7928990765
2172,136113.1918682741
2173,161460.98082177548
2174,232029.0332808673
2175,334629.67270072416
2176,323055.1915439774
2177,247932.78886113287
2178,212497.85150615755
2179,142491.16707575208
2180,213741.3291073317
2181,190108.43019371893
2182,220150.33014632424
2183,187292.27670452188
2184,127626.90006133833
2185,119665.41859388203
2186,147564.9689525066
2187,153151.8096464941
2188,155702.5267686947
2189,215054.04319796799
2190,85361.3459918825
2191,85692.41585559446
2192,93409.89023445683
2193,103470.28202879733
2194,102808.04910893754
2195,109395.1235597335
2196,101913.16624501393
2197,113077.8337709636
2198,163850.56298489618
2199,170298.5118377097
2200,147811.35751305788
2201,143812.15672960097
2202,195855.28086133764
2203,148815.72351112985
2204,181259.59317139618
2205,116028.8651341598
2206,142102.5063363855
2207,223176.78056658572
2208,250158.42769035843
2209,224339.18233262285
2210,122774.89089208533
2211,119489.86617151798
2212,115297.25045330606
2213,103030.64578584142
2214,134774.1063773456
2215,101033.74283817713
2216,152212.15369311848
2217,75102.93331731009
2218,72164.20891038032
2219,70563.95566700006
2220,52460.05809214881
2221,307301.3718295731
2222,265294.2136726117
2223,280008.71981172386
2224,207725.25817428713
2225,119838.79380963485
2226,187043.75260155316
2227,207072.70187665673
2228,264689.93761126
2229,246408.75626703317
2230,153276.31343454923
2231,214621.77972796102
2232,178302.4222000125
2233,169350.92686595963
2234,240019.63212143665
2235,208400.06194846425
2236,259386.49340417763
2237,348645.3646491392
2238,196623.4290131317
2239,111360.82224280728
2240,158501.63101178035
2241,159585.13684250682
2242,130170.06937785218
2243,127981.47862873068
2244,101854.9015487295
2245,103144.22004633032
2246,144380.5372455534
2247,107368.57811666325
2248,129107.56667118278
2249,127593.583718141
2250,139566.26828850905
2251,112558.86712621455
2252,177090.7734341855
2253,150104.92941344186
2254,175231.80229034144
2255,187758.23680347862
2256,189561.40263709772
2257,203893.68304344776
2258,173430.96379488957
2259,178586.66330969575
2260,159145.23969910888
2261,191040.00512611025
2262,207528.29263236493
2263,352332.73332007945
2264,429277.47099875833
2265,167069.1222549305
2266,310431.439601187
2267,349373.3242845846
2268,404380.03961108386
2269,151680.43991523888
2270,191894.31531954207
2271,230963.24929797262
2272,195264.64325438984
2273,166792.07213759766
2274,171773.6566743245
2275,157500.55299331708
2276,185006.73934842797
2277,186644.94422194397
2278,146293.6440204716
2279,123968.53577449292
2280,120520.384084349
2281,164410.47403365994
2282,178976.0606979657
2283,102395.18047426635
2284,109894.39623172136
2285,150861.74838744916
2286,124912.36785273679
2287,363152.7797463935
2288,265938.93511182955
2289,379224.85410106974
2290,457125.5619259617
2291,325367.20578339515
2292,413852.56526410056
2293,469037.7220989496
2294,427244.5686997183
2295,444364.2518977964
2296,281906.85767788853
2297,304364.4965846253
2298,317929.734262418
2299,378072.2971701865
2300,342663.22330064466
2301,281682.6994172856
2302,236422.85737338153
2303,237941.97747416643
2304,256596.49169193898
2305,179219.00827379696
2306,175666.16043876862
2307,181075.8985135867
2308,226442.26099272456
2309,277385.9651748231
2310,210919.9393424206
2311,189930.7915801508
2312,180248.07079633692
2313,175712.15112939052
2314,171849.2501787303
2315,180148.9922432746
2316,184384.56018544303
2317,179165.87298678845
2318,178390.8861412689
2319,179045.43161156468
2320,187706.00424922514
2321,243285.68375880737
2322,173874.75305851124
2323,188460.96980495367
2324,163080.98219981816
2325,214881.64508217122
2326,166629.09285811303
2327,208568.0890212769
2328,224955.3928770332
2329,187090.1847360255
2330,178206.1386991886
2331,355649.16468241205
2332,400345.3396950923
2333,322083.74031743075
2334,257458.49543015726
2335,266472.8430916023
2336,328965.5316818512
2337,199409.66981401274
2338,277176.1564597077
2339,215554.9679191087
2340,395854.8918777912
2341,217657.89328907395
2342,234380.2245165168
2343,222102.41975897984
2344,204680.7446623722
2345,244356.6537760726
2346,209861.36852695272
2347,196149.75055892798
2348,229400.52576402941
2349,172890.15573862783
2350,292155.66755801684
2351,254223.5938930298
2352,255585.54463918903
2353,235661.9496944369
2354,134733.54044210113
2355,152233.39762053033
2356,153914.14566736796
2357,195089.6529920025
2358,190570.51699691726
2359,131600.40021372167
2360,116532.29733316773
2361,142650.71844556578
2362,269412.1502171862
2363,141452.32888325737
2364,158599.57159497004
2365,215740.81213256335
2366,197127.05353181896
2367,229137.95172021913
2368,204977.4060385281
2369,224900.5356359593
2370,171316.70560535995
2371,167281.84077141588
2372,182840.7920492245
2373,269385.0003411835
2374,303800.1181083938
2375,269960.5994079509
2376,269210.74940129986
2377,336490.7398166681
2378,140026.43490527518
2379,188713.05642221955
2380,141970.36648705936
2381,162214.24118925777
2382,209847.2875514826
2383,209188.0677795937
2384,243396.45777956897
2385,162351.81447567174
2386,135881.29390358765
2387,134881.7910093992
2388,99076.49375807552
2389,127435.85418168615
2390,148188.03292149754
2391,146011.04835597187
2392,115117.91000439646
2393,174217.4710967095
2394,144668.99532249913
2395,202371.22167365465
2396,140972.27066472181
2397,219768.49540632498
2398,134705.44846157831
2399,58300.21705136367
2400,53933.260260090065
2401,117872.8246156366
2402,135866.10270848928
2403,139873.03995872673
2404,146067.13632271372
2405,159485.08939466873
2406,141041.2352056375
2407,126396.43815015424
2408,138495.93747500906
2409,127043.04852809096
2410,170872.63148607046
2411,121289.15985477384
2412,157405.1412566996
2413,131979.92701048945
2414,138089.3229618852
2415,132352.70697762334
2416,130948.43785123457
2417,131453.6835673335
2418,127836.82021627147
2419,130841.010400698
2420,127165.91334027756
2421,156133.45915541291
2422,113681.22453642885
2423,117074.8070727667
2424,159849.61574394483
2425,204589.23682293994
2426,134998.29185463407
2427,134911.23006000696
2428,179664.64105754078
2429,116478.52709522234
2430,132631.78929568964
2431,112722.6469704897
2432,144219.72599042027
2433,150018.947553472
2434,142224.05944289162
2435,149110.97781326942
2436,108083.22624601824
2437,109268.14572136462
2438,131174.1776292808
2439,109640.56479112459
2440,121167.7764863779
2441,98538.62584173382
2442,103508.35017270898
2443,118183.90676288678
2444,126897.54982746136
2445,74647.25200324727
2446,125791.05867983167
2447,183092.18521684356
2448,132586.15178041105
2449,108050.01377279217
2450,144085.31359270972
2451,125654.03447188015
2452,196425.5181857663
2453,93554.56487379264
2454,121683.18726730168
2455,119511.45727573342
2456,129032.30932108202
2457,130731.7556833417
2458,117157.5716122643
2459,106369.22709913482
2460,135792.60010421588
2461,118731.15928982166
2462,133571.4450918873
2463,121779.12780454331
2464,172965.78080843174
2465,132878.47973101886
2466,115386.0219624538
2467,142891.6629937201
2468,78837.03039588899
2469,78360.41877051038
2470,179313.18779368553
2471,211196.14946100512
2472,171524.08056289126
2473,120545.87734431538
2474,81353.386904454
2475,212449.06125606172
2476,115023.72433067934
2477,126791.8330806629
2478,151071.47310003333
2479,106117.49662616353
2480,148087.93110725615
2481,117994.45025323995
2482,129489.30303926507
2483,114679.34082313383
2484,120361.4476195697
2485,124875.91295470258
2486,158398.04921859215
2487,177202.36268734396
2488,161606.0864656305
2489,155415.91250185948
2490,147640.4455324435
2491,89871.82271484453
2492,182095.0723071515
2493,143054.25177732448
2494,154026.18075601378
2495,88545.30291890298
2496,237559.49381734472
2497,152845.5211795037
2498,113957.30040455978
2499,91753.71659065384
2500,126201.08336730546
2501,131188.96883665584
2502,146987.72312110936
2503,91835.82177490571
2504,179646.99063238897
2505,223398.4766067986
2506,255540.28611552564
2507,286874.70857411047
2508,257833.18527587008
2509,213932.71748763308
2510,229865.21322535962
2511,181602.54928874367
2512,206065.88613053015
2513,209303.50857001098
2514,243181.8136034106
2515,152255.99092785834
2516,163091.7888043328
2517,138197.41470426624
2518,150681.31674545142
2519,223523.45299210036
2520,219249.57154311653
2521,192817.47754691617
2522,217500.46053467595
2523,127647.39731302086
2524,134294.95154812938
2525,145482.96653589653
2526,133093.5373899862
2527,111926.53113654829
2528,129999.6993287536
2529,131056.546585915
2530,110810.440845506
2531,248787.03458550957
2532,221423.3325575654
2533,193941.54394936777
2534,239213.9046212671
2535,313412.88886052
2536,229055.37321305147
2537,234021.40178829548
2538,182662.13451594693
2539,190146.09125308195
2540,168202.91839418458
2541,187848.7094949915
2542,166382.56311706937
2543,131593.01078184607
2544,130432.57478113295
2545,133133.3019568731
2546,131394.89172870794
2547,141636.79138249462
2548,147537.33426060728
2549,153709.3789712765
2550,289290.9769251207
2551,136130.9505596198
2552,128894.7350559724
2553,76603.97362431456
2554,104482.02224480861
2555,113728.53029870325
2556,103699.87608452034
2557,113231.77717514204
2558,155416.25897585208
2559,135261.22550396514
2560,145614.83137894125
2561,144733.0741615705
2562,130674.65840024172
2563,147709.55534177792
2564,198317.07617733369
2565,138222.88724699995
2566,150279.55005825643
2567,137800.6621378651
2568,194387.5352714348
2569,206208.382442648
2570,120154.77792169907
2571,184941.4729671745
2572,172651.53382042606
2573,215284.95329539577
2574,261649.0543532036
2575,127429.68366151222
2576,121721.46112233015
2577,160746.0723263656
2578,85665.37811974135
2579,66632.40853458479
2580,99201.7526967948
2581,106899.07336477922
2582,96447.33717793267
2583,276961.22434898466
2584,156898.81474135342
2585,174951.64255711043
2586,214679.677418103
2587,200689.89461730022
2588,148038.87977115903
2589,149872.8483471759
2590,214112.76073417254
2591,201046.32723832826
2592,210967.3557483049
2593,263304.6379970005
2594,179516.83559398196
2595,206693.44140176548
2596,316775.9986137807
2597,184674.22500808083
2598,278660.1050494946
2599,337826.9086752217
2600,152811.10429854042
2601,146499.36134311743
2602,84172.54685086705
2603,93344.57783877998
2604,86434.13541773817
2605,80095.14047822887
2606,145467.09324397263
2607,183018.15154569113
2608,199524.1818554672
2609,167919.2798204859
2610,115100.45361914419
2611,134708.3392450426
2612,150405.1725134419
2613,134712.67522284447
2614,128698.96983265561
2615,152806.27082472623
2616,143380.01490642183
2617,188666.6420511556
2618,190493.1533008739
2619,208158.27322988422
2620,189794.90904366947
2621,181480.09962324877
2622,177224.89693497095
2623,253976.31750208585
2624,285595.6751938269
2625,311441.83662532
2626,169434.99794405798
2627,175305.27626483492
2628,476863.3309896687
2629,477026.3619200126
2630,376859.21041094506
2631,460434.177284314
2632,419497.573108672
2633,317840.14075951756
2634,395359.8724382789
2635,152465.94072797423
2636,181251.1447769393
2637,173345.59045383707
2638,254288.6046483889
2639,186023.33195161365
2640,153724.01059074988
2641,103161.12201758179
2642,182691.9641712641
2643,101780.44288006927
2644,128333.4029251487
2645,105114.09951361027
2646,95133.10372959058
2647,100984.150816957
2648,146301.75032989812
2649,142360.15210523555
2650,142775.5621409483
2651,143829.56709963403
2652,409813.5176606446
2653,253332.43873912265
2654,234570.64104671776
2655,397200.39238512947
2656,330479.09896053246
2657,337832.46131463797
2658,295141.22152063716
2659,306749.612025862
2660,350389.64617316966
2661,351841.78036112274
2662,348461.9135500365
2663,301092.3637575667
2664,267941.5256500795
2665,318242.1979296791
2666,280637.9424354988
2667,168433.82230652642
2668,189453.76829250494
2669,171385.5647756533
2670,286009.8973406848
2671,191198.6694673494
2672,187442.31471922272
2673,206037.94913088722
2674,197631.9063404588
2675,175437.3891764948
2676,192474.54806751132
2677,192130.88991611137
2678,254008.96508925545
2679,274364.4948670325
2680,287098.98764552444
2681,413543.1840119746
2682,334853.4017723659
2683,507956.7603641147
2684,322642.3327000355
2685,340540.0634106109
2686,261459.65166758728
2687,323498.9938557099
2688,223836.71013680176
2689,208542.0613143826
2690,447235.1200591044
2691,181068.33774410846
2692,134049.90668100462
2693,189152.1632926435
2694,136628.23599127823
2695,191519.04871870985
2696,189032.58418825848
2697,184309.76111283514
2698,187935.20168544858
2699,165997.13180018068
2700,156687.0408427573
2701,147138.4925384793
2702,111203.69236729089
2703,127579.30679222278
2704,140030.9442193119
2705,122619.37502381341
2706,116820.4447986916
2707,126380.43322771604
2708,136051.09569886155
2709,109546.49270519226
2710,130978.64122769613
2711,286628.5124931564
2712,385090.5923597416
2713,176830.04266422088
2714,149543.49725522395
2715,173153.83849518164
2716,151160.21491197974
2717,180895.26973473706
2718,233902.1303206626
2719,154306.61618559397
2720,171325.22107073432
2721,137693.60560178378
2722,157960.31975233793
2723,150246.10509545536
2724,128706.95167247328
2725,133304.28657366862
2726,145704.76550640273
2727,173964.52561488672
2728,173276.0655308068
2729,153047.5882407882
2730,143583.40118317935
2731,130449.5934972165
2732,129872.83401936485
2733,158189.1032144571
2734,148022.15440762113
